IDs,Longitude,Latitude,Accident_Severity
2362,-0.15394,51.497868,3
2364,-0.132795,51.489979,3
2365,-0.134856,51.510066,3
2366,-0.138159,51.492672,3
2368,-0.132644,51.490156,3
2372,-0.113497,51.510803,3
2373,-0.142181,51.507124,3
2374,-0.17657,51.526459,3
2375,-0.124084,51.509174,3
2378,-0.128091,51.509868,2
2381,-0.159758,51.52152,3
2385,-0.154455,51.495808,3
2386,-0.169918,51.519791,3
2388,-0.133867,51.513107,3
2390,-0.151593,51.506014,2
2391,-0.161651,51.513906,3
2392,-0.176095,51.523933,3
2395,-0.167479,51.530274,3
2396,-0.125705,51.508301,3
2398,-0.156333,51.509956,3
2406,-0.171528,51.522783,3
2407,-0.129678,51.506296,3
2408,-0.164171,51.515744,3
2412,-0.146505,51.514207,3
2413,-0.119102,51.511163,3
2418,-0.12668,51.505619,3
2422,-0.126307,51.500667,3
2423,-0.147626,51.504333,3
2424,-0.160095,51.513162,3
2428,-0.19373,51.526365,3
2431,-0.144619,51.493224,3
2433,-0.152778,51.523029,3
2436,-0.133505,51.5149,3
2440,-0.1554,51.522351,3
2447,-0.131613,51.508305,3
2448,-0.150382,51.493225,3
2450,-0.127029,51.490067,3
2453,-0.157835,51.522749,3
2456,-0.169713,51.517719,3
2464,-0.164432,51.527169,2
2466,-0.159586,51.547236,3
2469,-0.126733,51.528911,3
2471,-0.187018,51.542897,3
2472,-0.140691,51.550805,3
2474,-0.150845,51.54584,3
2477,-0.126079,51.51676,3
2479,-0.14738,51.542368,3
2480,-0.119903,51.516212,3
2487,-0.119681,51.528618,3
2493,-0.179894,51.562391,3
2496,-0.195221,51.539697,3
2502,-0.120158,51.517025,3
2506,-0.141375,51.551715,3
2507,-0.124021,51.521224,3
2508,-0.120888,51.530796,3
2509,-0.210303,51.552247,3
2510,-0.126079,51.51676,3
2513,-0.119592,51.530775,3
2517,-0.141048,51.538491,3
2518,-0.13825,51.546989,3
2519,-0.141384,51.537327,3
2530,-0.19144,51.544135,3
2534,-0.144318,51.546726,3
2537,-0.125614,51.531591,3
2538,-0.147665,51.542462,2
2540,-0.193585,51.555498,3
2544,-0.141919,51.563144,3
2547,-0.154945,51.537182,3
2548,-0.120087,51.529254,3
2557,-0.135222,51.525809,3
2558,-0.142471,51.538963,3
2560,-0.130837,51.527268,3
2563,-0.135008,51.527514,3
2569,-0.125577,51.525475,3
2571,-0.114802,51.521076,3
2573,-0.134738,51.544686,3
2576,-0.127764,51.528388,2
2580,-0.140687,51.550895,3
2588,-0.195365,51.539699,3
2589,-0.175794,51.545871,3
2595,-0.141764,51.545696,3
2597,-0.128059,51.524705,3
2605,-0.105912,51.519943,2
2607,-0.166534,51.543029,3
2610,-0.185507,51.551867,3
2611,-0.130977,51.52736,3
2612,-0.201789,51.545013,3
2613,-0.153315,51.548936,2
2620,-0.120568,51.517571,3
2621,-0.105646,51.519399,3
2624,-0.127862,51.51544,3
2626,-0.134694,51.542257,3
2632,-0.175387,51.541638,3
2636,-0.185723,51.550071,3
2638,-0.176844,51.555689,3
2641,-0.140254,51.540277,3
2642,-0.127766,51.514269,3
2643,-0.13209,51.528367,3
2644,-0.121229,51.519021,3
2647,-0.175124,51.544601,3
2651,-0.181609,51.555583,3
2653,-0.135422,51.52797,3
2655,-0.133475,51.52623,3
2657,-0.148878,51.558758,3
2661,-0.141053,51.552519,3
2664,-0.136639,51.522864,3
2668,-0.171625,51.541939,3
2670,-0.11831,51.526887,3
2671,-0.187431,51.539756,3
2679,-0.13193,51.52171,3
2682,-0.191142,51.547997,3
2685,-0.127283,51.522535,3
2688,-0.191328,51.53604,3
2689,-0.126411,51.515686,3
2692,-0.183821,51.550761,3
2699,-0.137332,51.555338,3
2700,-0.133471,51.52632,3
2704,-0.167061,51.537102,3
2706,-0.150387,51.56067,3
2712,-0.124365,51.523387,3
2714,-0.12561,51.531681,3
2717,-0.182415,51.54984,3
2719,-0.145377,51.541977,3
2723,-0.191685,51.545218,3
2724,-0.180498,51.55089,3
2725,-0.130426,51.547854,3
2726,-0.12685,51.515513,3
2727,-0.127731,51.532704,3
2730,-0.128643,51.528042,3
2731,-0.207219,51.549952,3
2733,-0.137561,51.542662,3
2735,-0.126991,51.515606,3
2736,-0.150384,51.56076,3
2740,-0.137471,51.523686,3
2741,-0.119392,51.528613,3
2743,-0.139939,51.537394,3
2745,-0.117716,51.520313,3
2746,-0.141895,51.538954,3
2747,-0.120198,51.519544,2
2753,-0.126703,51.515601,3
2755,-0.131597,51.522783,3
2756,-0.116049,51.529279,3
2760,-0.13833,51.541505,3
2761,-0.138165,51.524327,3
2764,-0.188784,51.552906,3
2765,-0.176,51.551539,3
2768,-0.136951,51.539955,3
2774,-0.144981,51.541071,3
2778,-0.155124,51.550583,3
2780,-0.123323,51.520673,3
2789,-0.141642,51.545155,3
2790,-0.125998,51.543287,3
2791,-0.12179,51.522896,3
2793,-0.144114,51.544654,3
2794,-0.17516,51.543703,3
2795,-0.137561,51.542662,3
2796,-0.138672,51.526043,3
2797,-0.106831,51.522116,3
2798,-0.111179,51.51805,3
2799,-0.193585,51.555498,3
2803,-0.157788,51.54532,3
2805,-0.184919,51.537649,3
2806,-0.140546,51.540192,3
2809,-0.148385,51.53537,3
2811,-0.154701,51.553904,3
2812,-0.126555,51.515689,3
2814,-0.138717,51.528472,3
2820,-0.152743,51.538136,2
2821,-0.138717,51.528472,3
2826,-0.16239,51.545662,3
2828,-0.138486,51.534134,2
2834,-0.126119,51.515772,3
2835,-0.207216,51.550042,3
2837,-0.164669,51.532028,3
2840,-0.129374,51.527784,3
2841,-0.138694,51.536115,3
2845,-0.139447,51.535318,3
2847,-0.179791,51.546922,2
2848,-0.142418,51.536714,3
2850,-0.119216,51.515391,3
2853,-0.171283,51.554074,3
2855,-0.143182,51.542751,3
2858,-0.17679,51.55344,3
2865,-0.119069,51.515479,3
2866,-0.141725,51.539581,3
2867,-0.141789,51.552171,2
2869,-0.111019,51.521914,3
2871,-0.135861,51.541916,3
2872,-0.139428,51.53226,3
2875,-0.116049,51.529279,3
2883,-0.119124,51.517638,3
2884,-0.130041,51.515025,3
2890,-0.186888,51.553417,3
2894,-0.146317,51.536596,3
2896,-0.204154,51.547208,3
2900,-0.175921,51.546322,3
2908,-0.185428,51.550247,3
2920,-0.112316,51.521935,2
2922,-0.145035,51.529112,3
2927,-0.149506,51.550405,3
2931,-0.115685,51.517133,3
2932,-0.173741,51.557529,3
2934,-0.111167,51.521827,3
2936,-0.144344,51.528381,3
2937,-0.144279,51.54061,3
2938,-0.142418,51.536714,3
2939,-0.126999,51.52244,2
2943,-0.141768,51.545606,3
2944,-0.140235,51.54783,3
2945,-0.111307,51.521919,3
2951,-0.193726,51.55559,3
2952,-0.128361,51.513829,3
2953,-0.196202,51.547715,3
2961,-0.136801,51.518909,3
2962,-0.138326,51.541595,3
2967,-0.119759,51.516209,2
2968,-0.12476,51.517279,3
2970,-0.181117,51.546223,3
2971,-0.144224,51.524243,3
2972,-0.130574,51.547767,3
2974,-0.13876,51.534498,3
2976,-0.151545,51.549898,3
2981,-0.192826,51.541908,3
2982,-0.115798,51.528376,3
2987,-0.138725,51.528292,3
2988,-0.139165,51.531627,3
2992,-0.186073,51.552145,3
3000,-0.128062,51.514094,3
3001,-0.19844,51.542174,2
3002,-0.115072,51.518023,3
3003,-0.176985,51.555781,3
3004,-0.142615,51.538965,3
3006,-0.126996,51.54708,2
3022,-0.171625,51.541939,3
3023,-0.13266,51.53557,3
3024,-0.125067,51.530862,3
3026,-0.130824,51.517016,3
3027,-0.138728,51.528202,3
3030,-0.184768,51.537827,3
3037,-0.108117,51.5189,3
3039,-0.138424,51.52505,3
3041,-0.141494,51.52402,3
3044,-0.123072,51.530291,3
3045,-0.141638,51.524022,3
3050,-0.145258,51.541345,3
3052,-0.162259,51.548897,3
3055,-0.127194,51.521184,3
3059,-0.152772,51.537417,3
3062,-0.134896,51.537314,3
3065,-0.177409,51.545176,3
3068,-0.144725,51.554466,3
3073,-0.126589,51.528908,3
3081,-0.16592,51.554709,3
3082,-0.139584,51.5355,3
3086,-0.137558,51.542752,3
3087,-0.206102,51.549036,3
3093,-0.12623,51.516583,3
3096,-0.126589,51.528908,3
3101,-0.135824,51.525189,2
3102,-0.135345,51.547483,3
3103,-0.138574,51.556707,3
3104,-0.116691,51.555638,3
3107,-0.110987,51.543586,3
3108,-0.119193,51.557926,3
3111,-0.106224,51.533258,3
3112,-0.10274,51.540755,3
3115,-0.124117,51.560973,3
3116,-0.103267,51.552364,3
3121,-0.088093,51.525499,3
3123,-0.109493,51.523958,3
3125,-0.098213,51.542121,3
3126,-0.084438,51.523282,3
3127,-0.125943,51.562171,3
3130,-0.12924,51.548645,3
3131,-0.137746,51.555794,3
3134,-0.125196,51.552267,3
3135,-0.116885,51.547458,3
3136,-0.110295,51.521992,3
3137,-0.108513,51.52673,3
3140,-0.102575,51.53086,3
3146,-0.106248,51.556999,3
3147,-0.099569,51.561477,3
3149,-0.102165,51.530314,2
3150,-0.103601,51.565139,3
3151,-0.087585,51.523872,3
3157,-0.098044,51.53924,3
3158,-0.104932,51.546996,3
3161,-0.137415,51.560375,3
3165,-0.104991,51.549065,3
3166,-0.099879,51.522903,3
3168,-0.138264,51.557241,3
3169,-0.106254,51.522107,3
3170,-0.120912,51.558224,3
3171,-0.130176,51.557472,3
3172,-0.098707,51.523334,3
3180,-0.13829,51.556612,3
3181,-0.124117,51.560973,3
3183,-0.102624,51.529692,3
3186,-0.09161,51.541384,3
3189,-0.119489,51.557751,3
3193,-0.107901,51.544975,3
3194,-0.086923,51.546523,3
3195,-0.088086,51.525679,2
3201,-0.122514,51.536847,3
3202,-0.134469,51.565364,3
3203,-0.118133,51.555661,3
3204,-0.104062,51.550579,3
3206,-0.134466,51.565454,3
3208,-0.098223,51.5557,3
3209,-0.10608,51.533255,2
3213,-0.10884,51.53276,3
3215,-0.099682,51.538008,3
3216,-0.105997,51.556095,3
3220,-0.106572,51.531824,3
3221,-0.115063,51.560108,3
3223,-0.099147,51.530086,3
3224,-0.097581,51.529611,3
3226,-0.089397,51.525341,3
3229,-0.107491,51.544429,3
3230,-0.110676,51.568491,3
3233,-0.117119,51.534782,3
3234,-0.101882,51.519788,3
3238,-0.11147,51.549349,3
3239,-0.110653,51.562106,3
3242,-0.098571,51.523152,3
3252,-0.106442,51.541894,3
3253,-0.137723,51.566945,3
3254,-0.100185,51.550156,3
3255,-0.091549,51.542822,3
3256,-0.11103,51.549522,3
3257,-0.108986,51.550118,3
3258,-0.110438,51.525502,3
3264,-0.111441,51.532622,3
3265,-0.102058,51.522489,3
3268,-0.118211,51.54676,3
3269,-0.117502,51.542971,3
3271,-0.133759,51.565083,3
3273,-0.120098,51.532492,3
3274,-0.096875,51.536164,3
3278,-0.123711,51.553322,3
3279,-0.134469,51.565364,3
3281,-0.106917,51.537405,3
3282,-0.120031,51.572598,3
3283,-0.118162,51.558449,3
3284,-0.114469,51.557041,3
3287,-0.119633,51.557754,3
3290,-0.117861,51.544776,3
3291,-0.106978,51.522029,3
3293,-0.128206,51.563286,3
3294,-0.136325,51.562336,3
3296,-0.092093,51.547057,3
3297,-0.107905,51.534454,3
3298,-0.103825,51.535467,3
3302,-0.136325,51.562336,3
3303,-0.099682,51.538008,3
3306,-0.119785,51.557576,3
3309,-0.101718,51.530667,3
3310,-0.119045,51.558014,3
3312,-0.125049,51.552355,3
3313,-0.094157,51.528746,3
3315,-0.104636,51.564526,3
3316,-0.132761,51.564798,3
3318,-0.116535,51.559412,3
3325,-0.13826,51.557331,3
3327,-0.114513,51.55947,3
3328,-0.105571,51.531628,3
3329,-0.113227,51.569611,3
3333,-0.117545,51.555921,3
3334,-0.098005,51.529797,3
3335,-0.111654,51.55187,3
3336,-0.101239,51.528321,3
3337,-0.105809,51.564096,3
3340,-0.110109,51.550856,3
3341,-0.109394,51.533309,3
3342,-0.126364,51.544912,3
3343,-0.12764,51.563007,3
3354,-0.104417,51.535117,3
3360,-0.120999,51.531607,3
3365,-0.104871,51.52766,3
3366,-0.105498,51.547274,3
3367,-0.106033,51.520485,3
3368,-0.131482,51.564328,3
3370,-0.098939,51.538535,3
3375,-0.10533,51.533963,3
3377,-0.125233,51.56189,3
3383,-0.11761,51.540365,3
3385,-0.111333,51.535228,3
3386,-0.12258,51.531722,3
3389,-0.108685,51.564322,3
3393,-0.127334,51.570466,3
3394,-0.104417,51.535117,3
3395,-0.095789,51.524186,3
3398,-0.115894,51.529546,2
3399,-0.110601,51.525055,3
3400,-0.111198,51.531539,3
3410,-0.088458,51.527124,3
3417,-0.099682,51.538008,3
3422,-0.105498,51.547274,3
3423,-0.116521,51.556265,3
3425,-0.099007,51.529993,3
3426,-0.087212,51.546528,2
3427,-0.101471,51.536598,3
3429,-0.119629,51.557843,3
3431,-0.103219,51.543101,3
3434,-0.122337,51.530639,3
3435,-0.134469,51.565364,3
3436,-0.080927,51.579339,3
3437,-0.0917,51.55991,3
3442,-0.102278,51.534543,3
3445,-0.106246,51.532718,3
3447,-0.099682,51.538008,3
3449,-0.095489,51.548641,3
3450,-0.135002,51.566452,3
3451,-0.12237,51.536844,3
3455,-0.102664,51.54606,3
3458,-0.100872,51.537128,3
3460,-0.137784,51.558403,3
3462,-0.105671,51.522278,3
3463,-0.12048,51.558217,3
3464,-0.10994,51.547976,3
3468,-0.094567,51.539633,3
3469,-0.097673,51.548137,3
3471,-0.104085,51.525759,3
3474,-0.116602,51.536842,3
3476,-0.118923,51.557472,3
3477,-0.105571,51.531628,3
3480,-0.12357,51.55323,3
3482,-0.103136,51.562434,3
3483,-0.10913,51.550121,3
3485,-0.104868,51.534674,3
3486,-0.137259,51.560643,3
3490,-0.120164,51.530874,3
3492,-0.122337,51.530639,3
3496,-0.10596,51.563918,3
3497,-0.098254,51.548056,3
3499,-0.110915,51.52443,3
3501,-0.108855,51.521969,3
3504,-0.088321,51.526942,3
3507,-0.098746,51.546626,3
3508,-0.098594,51.560652,3
3510,-0.118675,51.563493,3
3511,-0.113078,51.53139,3
3514,-0.11151,51.551868,3
3522,-0.091904,51.537792,3
3524,-0.115063,51.560108,3
3530,-0.10594,51.533163,3
3531,-0.097305,51.539678,3
3533,-0.122856,51.560053,3
3534,-0.125078,51.541114,3
3536,-0.107122,51.522031,3
3537,-0.105251,51.563637,3
3548,-0.087212,51.546528,3
3550,-0.117101,51.556184,3
3551,-0.102719,51.537787,3
3552,-0.10625,51.532628,3
3553,-0.133819,51.567153,3
3554,-0.107724,51.563137,3
3556,-0.109869,51.560115,3
3558,-0.141602,51.567366,3
3564,-0.117109,51.556004,3
3566,-0.116006,51.540789,3
3568,-0.137758,51.559032,3
3569,-0.107119,51.522121,3
3573,-0.125233,51.56189,3
3580,-0.117388,51.54225,3
3587,-0.109414,51.550215,3
3589,-0.132566,51.569561,3
3599,-0.124117,51.560973,3
3601,-0.087073,51.525753,3
3605,-0.115359,51.559933,3
3606,-0.134469,51.565364,3
3608,-0.106997,51.549367,2
3611,-0.129092,51.548732,3
3612,-0.105777,51.53361,3
3613,-0.092732,51.542122,3
3614,-0.136328,51.562246,3
3617,-0.109869,51.560115,3
3618,-0.123928,51.569063,3
3619,-0.102952,51.546064,3
3625,-0.125799,51.562169,3
3627,-0.119489,51.557751,3
3628,-0.133049,51.564802,2
3630,-0.105738,51.555372,3
3636,-0.126724,51.571266,3
3637,-0.127743,51.54997,3
3639,-0.107239,51.536601,3
3642,-0.110671,51.551225,3
3644,-0.095205,51.524356,3
3646,-0.136328,51.562246,3
3647,-0.118287,51.530934,3
3651,-0.092735,51.538614,3
3652,-0.112857,51.557645,3
3654,-0.113315,51.543084,3
3655,-0.117109,51.556004,3
3658,-0.136328,51.562246,3
3659,-0.103661,51.546346,2
3661,-0.107313,51.566098,3
3662,-0.100771,51.53263,3
3664,-0.102862,51.541297,3
3667,-0.104417,51.535117,3
3668,-0.106391,51.532721,3
3672,-0.112821,51.527159,2
3678,-0.108568,51.549752,3
3679,-0.128487,51.563471,3
3680,-0.122288,51.535314,3
3683,-0.082888,51.546457,3
3684,-0.112489,51.552603,3
3685,-0.098135,51.554349,2
3688,-0.105812,51.564006,3
3690,-0.115438,51.537093,3
3692,-0.107151,51.535251,3
3697,-0.085041,51.526079,3
3698,-0.100951,51.528316,3
3701,-0.087691,51.524773,3
3703,-0.107946,51.523034,3
3704,-0.106143,51.531728,3
3706,-0.10634,51.547828,3
3708,-0.103211,51.522508,3
3712,-0.092141,51.552813,3
3717,-0.099113,51.52397,3
3718,-0.120456,51.530789,3
3720,-0.098742,51.546716,3
3721,-0.11151,51.551868,3
3722,-0.124953,51.561705,2
3725,-0.100747,51.543601,3
3730,-0.109074,51.551469,3
3731,-0.101799,51.546046,3
3733,-0.097437,51.529608,3
3736,-0.114837,51.548144,3
3742,-0.08983,51.525348,3
3746,-0.097983,51.523412,3
3748,-0.107255,51.532735,3
3752,-0.133526,51.542598,2
3754,-0.08967,51.536047,3
3758,-0.1206,51.530791,3
3762,-0.115637,51.5567,3
3764,-0.089172,51.544492,3
3768,-0.106288,51.53173,3
3769,-0.115231,51.538618,2
3771,-0.091574,51.549117,3
3773,-0.098567,51.523242,3
3780,-0.108572,51.549662,3
3781,-0.128487,51.563471,3
3783,-0.137769,51.558762,3
3784,-0.107946,51.523034,3
3785,-0.116688,51.569667,2
3786,-0.103448,51.544544,3
3790,-0.082311,51.546448,3
3797,-0.104784,51.564439,3
3798,-0.09827,51.551114,3
3805,-0.084617,51.546486,2
3810,-0.098988,51.523518,3
3812,-0.128487,51.563471,3
3813,-0.227122,51.505472,3
3816,-0.242166,51.511453,3
3822,-0.222179,51.499192,3
3823,-0.189609,51.46668,3
3824,-0.211161,51.471507,3
3828,-0.233355,51.5008,3
3832,-0.221683,51.515641,3
3833,-0.228685,51.491197,3
3834,-0.199533,51.481581,3
3837,-0.223613,51.503081,3
3841,-0.22367,51.490492,3
3845,-0.188778,51.465858,3
3849,-0.203509,51.472019,3
3851,-0.246137,51.498114,3
3855,-0.183575,51.473601,3
3856,-0.222502,51.498298,3
3865,-0.219243,51.493212,3
3866,-0.197564,51.480381,3
3872,-0.183572,51.473691,3
3873,-0.210245,51.469155,2
3874,-0.206802,51.490864,3
3877,-0.190477,51.477484,3
3882,-0.22754,51.491,3
3891,-0.227396,51.516986,3
3895,-0.223987,51.493464,3
3898,-0.220235,51.515799,2
3907,-0.22242,51.492991,3
3908,-0.221279,51.514915,3
3910,-0.210513,51.495417,3
3911,-0.190474,51.477574,3
3915,-0.183575,51.473601,2
3918,-0.202417,51.485132,3
3921,-0.243525,51.498614,2
3922,-0.185081,51.468318,3
3927,-0.197708,51.480383,3
3933,-0.228277,51.490561,3
3935,-0.224544,51.505073,3
3936,-0.202403,51.485491,3
3942,-0.24721,51.515216,3
3951,-0.208044,51.495919,3
3953,-0.22819,51.518797,3
3956,-0.203617,51.476607,3
3957,-0.23468,51.503787,3
3958,-0.234691,51.496054,3
3959,-0.206686,51.490143,3
3961,-0.203218,51.486763,3
3962,-0.203181,51.476691,3
3964,-0.224688,51.505075,3
3965,-0.229697,51.50596,3
3966,-0.197135,51.480285,3
3971,-0.22472,51.507953,3
3973,-0.213217,51.48152,3
3974,-0.223951,51.509201,3
3977,-0.198433,51.472931,3
3978,-0.234212,51.508456,3
3980,-0.230129,51.505967,3
3981,-0.189613,51.46659,2
3985,-0.225549,51.505178,3
3987,-0.238186,51.49134,3
3989,-0.206878,51.474229,3
3991,-0.24465,51.495574,3
3994,-0.224629,51.51029,3
3996,-0.230414,51.506061,3
3997,-0.240628,51.506484,3
3999,-0.241867,51.515496,3
4001,-0.248332,51.497247,3
4003,-0.222363,51.509266,3
4006,-0.194735,51.479079,3
4008,-0.244569,51.505195,3
4014,-0.236842,51.507507,3
4019,-0.220059,51.509232,3
4025,-0.235567,51.514412,3
4029,-0.220476,51.502224,3
4032,-0.222127,51.50054,3
4034,-0.206741,51.477734,2
4035,-0.234571,51.495422,3
4038,-0.234987,51.514493,3
4039,-0.230858,51.49087,3
4041,-0.241143,51.515575,3
4042,-0.223519,51.509194,3
4043,-0.224917,51.49177,3
4047,-0.239505,51.501971,3
4051,-0.231134,51.506072,3
4052,-0.227306,51.497021,3
4053,-0.24465,51.495574,3
4060,-0.211445,51.471601,3
4064,-0.211985,51.472509,3
4066,-0.208006,51.467502,3
4067,-0.237713,51.499876,3
4069,-0.234384,51.492812,3
4074,-0.196423,51.480094,3
4075,-0.242497,51.506602,3
4078,-0.189744,51.477833,3
4080,-0.246649,51.511071,3
4081,-0.225459,51.514889,3
4084,-0.207447,51.470731,3
4085,-0.194177,51.47862,3
4087,-0.206686,51.490143,3
4089,-0.227255,51.516894,3
4091,-0.243525,51.498614,3
4096,-0.218931,51.504898,2
4098,-0.190953,51.48001,3
4100,-0.235074,51.512246,3
4101,-0.206805,51.490775,3
4102,-0.220007,51.484681,3
4103,-0.236969,51.493031,3
4107,-0.193541,51.480139,3
4108,-0.226412,51.501504,3
4110,-0.189507,51.480167,3
4113,-0.217575,51.502719,3
4118,-0.222509,51.498118,2
4122,-0.221827,51.515643,3
4123,-0.196894,51.486396,3
4124,-0.227399,51.516896,3
4125,-0.215773,51.50458,3
4126,-0.218761,51.483403,3
4129,-0.214341,51.474883,2
4136,-0.211538,51.494983,3
4139,-0.226834,51.505467,3
4142,-0.235447,51.506317,3
4143,-0.240484,51.506482,3
4144,-0.233154,51.491085,2
4145,-0.235954,51.508123,3
4149,-0.221683,51.515641,3
4151,-0.191323,51.470663,3
4157,-0.242495,51.514156,3
4159,-0.222499,51.502074,3
4160,-0.220014,51.484501,3
4163,-0.211394,51.494981,3
4171,-0.214168,51.494034,3
4172,-0.224671,51.509212,3
4182,-0.237196,51.49834,3
4183,-0.206418,51.474942,3
4185,-0.24499,51.49423,3
4188,-0.218383,51.50417,3
4189,-0.189957,51.479724,3
4190,-0.220274,51.485224,3
4192,-0.224832,51.505077,3
4193,-0.24331,51.515427,3
4197,-0.213585,51.494205,3
4198,-0.201459,51.483858,3
4204,-0.211538,51.494983,3
4207,-0.226834,51.505467,3
4208,-0.20061,51.472514,3
4211,-0.203221,51.486673,3
4212,-0.224164,51.503718,3
4213,-0.225545,51.505268,3
4215,-0.217613,51.49067,3
4217,-0.234969,51.496328,3
4224,-0.201768,51.472352,3
4226,-0.21737,51.478436,3
4228,-0.223436,51.496513,3
4229,-0.184654,51.471819,3
4230,-0.239342,51.491268,3
4233,-0.242299,51.515502,3
4241,-0.227691,51.50566,2
4242,-0.22297,51.504779,3
4243,-0.216826,51.477618,3
4247,-0.214758,51.475249,2
4248,-0.219477,51.483504,3
4251,-0.20459,51.488493,3
4253,-0.238472,51.506362,3
4254,-0.238472,51.506362,3
4256,-0.217749,51.479791,3
4257,-0.19286,51.47914,3
4258,-0.23496,51.49282,3
4259,-0.199428,51.48059,3
4262,-0.22592,51.514176,3
4264,-0.22131,51.514107,3
4268,-0.220277,51.485135,3
4269,-0.237857,51.499878,3
4271,-0.222479,51.487776,3
4272,-0.216065,51.497121,3
4273,-0.234451,51.509719,2
4276,-0.211493,51.481404,3
4279,-0.189301,51.478096,2
4281,-0.220021,51.484321,3
4282,-0.24178,51.499038,3
4293,-0.2201,51.497092,3
4294,-0.223465,51.503168,3
4297,-0.245233,51.506643,3
4307,-0.204936,51.479685,3
4308,-0.215172,51.475705,3
4309,-0.243725,51.493402,3
4312,-0.222198,51.487592,3
4313,-0.223147,51.489135,3
4316,-0.242875,51.515511,3
4317,-0.227119,51.505562,3
